file,lat,lon,alt,head,yaw,time
nvcamtest_7563_s00_00098.jpg,13.031096989657954,77.56552702380827,31.408222460478783,192.65294640133607,192.47216534541485,1700036005.9823968
nvcamtest_7563_s00_00099.jpg,13.0311238,77.5653711,30.345,189.70000000000005,189.70920019315417,1700036018.0830228
nvcamtest_7563_s00_00100.jpg,13.0311259,77.5653575,30.32,189.89999999999998,189.9332577186873,1700036019.0830142
nvcamtest_7563_s00_00101.jpg,13.031101461857418,77.56548627009374,29.711046435253365,188.3141238273438,189.8848576052751,1700036008.9823968
nvcamtest_7563_s00_00102.jpg,13.031106090320918,77.56547997713619,30.43538123467954,193.92431112115082,194.05059792706925,1700036009.9823968
nvcamtest_7563_s00_00103.jpg,13.031097791723653,77.56547476797641,30.387000000000057,61.654330119022234,-43.96714894086381,1700036010.9823968
nvcamtest_7563_s00_00104.jpg,13.0311476,77.565306,30.617,271.26,276.4606089146838,1700036023.5824971
nvcamtest_7563_s00_00105.jpg,13.0311603,77.5653083,30.554,280.33,280.6748044698436,1700036024.5824764
nvcamtest_7563_s00_00106.jpg,13.031035099353062,77.56526247265083,27.559731069016834,-73.55837670253004,-226.92602658318083,1700036013.9823968
nvcamtest_7563_s00_00107.jpg,13.031138561032037,77.56516494412836,33.13233200650768,-299.52478307639103,7865.069326083975,1700036014.9823968
nvcamtest_7563_s00_00108.jpg,13.03121043043177,77.56518314610003,32.80057079927292,-13.504693600547654,19.038322973566295,1700036015.9823968
nvcamtest_7563_s00_00109.jpg,13.0311729,77.5653563,30.377,9.5,9.600236364092098,1700036029.082383
nvcamtest_7563_s00_00110.jpg,13.031171,77.5653696,30.358,9.529999999999973,9.488747186270018,1700036030.082703
nvcamtest_7563_s00_00111.jpg,13.0311684,77.5653831,30.325,9.319999999999993,9.296648115863377,1700036031.08192
nvcamtest_7563_s00_00112.jpg,13.03119485630674,77.56523002623612,29.77187386522985,2.8201950943473832,8.436044228433076,1700036019.9823968
nvcamtest_7563_s00_00113.jpg,13.031187895218352,77.56524627251497,29.07006776854621,10.073904368375963,11.532151367942475,1700036020.9823968
nvcamtest_7563_s00_00114.jpg,13.031192738885181,77.56526236882246,30.433081210917976,11.776538203476264,8.636628393801061,1700036021.9823968
nvcamtest_7563_s00_00115.jpg,13.03119026394046,77.56527079908483,32.25622733646003,8.761878753888908,10.55349720542219,1700036022.9823968
nvcamtest_7563_s00_00116.jpg,13.03118787680296,77.56527998823026,29.50097346311145,10.61638776080855,8.574851399097724,1700036023.9823968
nvcamtest_7563_s00_00117.jpg,13.03115,77.5654855,30.461,9.75,9.746518525546264,1700036038.581523
nvcamtest_7563_s00_00118.jpg,13.031177725815553,77.56532156563549,28.101703032783234,7.089471311470902,7.805367734910078,1700036025.9823968
nvcamtest_7563_s00_00119.jpg,13.03117532104119,77.56532693356371,32.03405205744798,10.214018929980654,9.820873874478593,1700036026.9823968
nvcamtest_7563_s00_00120.jpg,13.031170614044015,77.56533792309574,30.152575295029806,9.600000000000023,10.131978738626913,1700036027.9823968
nvcamtest_7563_s00_00121.jpg,13.031171326674496,77.56534905752596,33.311224976950825,11.826485418990387,12.17153686824588,1700036028.9823968
nvcamtest_7563_s00_00122.jpg,13.031177469751185,77.56537150904796,32.59402899430256,6.738805264446341,15.055332503792329,1700036029.9823968
